,artist_name,track_name,release_date,genre,lyrics,len,dating,violence,world/life,night/time,shake the audience,family/gospel,romantic,communication,obscene,music,movement/places,light/visual perceptions,family/spiritual,like/girls,sadness,feelings,danceability,loudness,acousticness,instrumentalness,valence,energy,topic,age
8299,abc,poison arrow,1982,pop,secret know foul situation girl think right combination break heart target blame cupid cupid think smart stupid stupid shoot poison arrow heart shoot poison arrow shoot poison arrow heart shoot poison arrow rhythm cymbals tempo drum arrival come come right target wide think spark sweetest unheard refrain lower sight yeah raise raise think love care care know break heart target blame cupid think smart stupid right start know shoot poison arrow heart shoot poison arrow shoot poison arrow heart heart heart shoot poison arrow heart shoot poison arrow shoot poison arrow,91,0.0010526316759299102,0.30457970517872474,0.0010526315958532416,0.04198220611073845,0.02340207618683157,0.0010526315950621199,0.024883548175611264,0.21255128098163067,0.0010526316172784487,0.0010526315895720883,0.0010526316165990668,0.0010526316066728687,0.0010526315907209837,0.023269203391763388,0.3151888729803573,0.0010526315797816659,0.7303151738329904,0.7630951465271901,0.18273010314267382,0.007854251012145748,0.8021434460016489,0.8768730314700517,sadness,0.5428571428571428
8301,haircut 100,love plus one,1982,pop,go right say good goodbye lake fear ring ring ring ring ring ring ring ring lala plus ring ring ring ring ring ring ring ring soul bold lake fear ring ring ring ring ring ring ring ring lala plus ring ring ring ring ring ring ring ring lala plus ring ring ring ring lala plus ring ring ring ring plus plus plus plus,63,0.0010741138684220095,0.051092292871662746,0.001074113890694109,0.01994867225422649,0.0010741138767443438,0.0010741138642324378,0.021013572400694035,0.0010741138862766298,0.0010741138724351875,0.8662852601724812,0.0010741138954707048,0.0010741138636595864,0.0010741138709062024,0.0010741138673197243,0.0010741138756436566,0.02662260804856211,0.7844687533845988,0.5422659795400353,0.03413557644134181,0.5526315789473685,0.9629018961253091,0.5175024485249189,music,0.5428571428571428
8308,xtc,senses working overtime,1982,pop,cloud whey straw donkeys innocents sleep safely sleep safely fodder cannon guilty ones sleep safely sleep safely world footballshaped kick space hear smell touch taste sense work overtime try sense work overtime try taste difference tween lemon lime pain pleasure church bell softly chime night fight food thinkers innocents live slowly live slowly jewel thirsty guilty ones slowly slowly world biscuitshaped fee face hear smell touch taste sense work overtime try sense work overtime try taste difference tween lemon lime pain pleasure church bell softly chime bird fall black sky whoowhoo bully black eye whoowhoo bus skid black whoowhoo beautiful england beautiful strike beauty world footballshaped kick space hear smell touch taste sense work overtime try sense work overtime try tell difference tween goods crimes dirt treasure sense work overtime try sense work overtime try taste difference tween lemon lime pain pleasure church bell softly chime,146,0.0006341154125991911,0.6858417975602064,0.044887371721803355,0.0006341154407706431,0.0006341154100077272,0.11910671757226395,0.0006341154637191449,0.0006341154455989065,0.0006341154306751157,0.0006341154442276131,0.0006341154329023692,0.09883331354216965,0.0006341154329872197,0.042453183599865316,0.0006341154423376336,0.0006341154107986258,0.6696631647351892,0.6094659385175498,0.02901508937257969,0.029251012145748986,0.8639736191261335,0.665655223666645,violence,0.5428571428571428
8309,missing persons,walking in l.a.,1982,pop,look ahead pass focus fool cheap cinema trick cardboard cast record stand walkin walk know lame jogger maybe freeway strangler baby shop cart pusher maybe groovy thing sure star movies cause walkin walkin walkin walkin walkin beat drivin cars street walkin home school mother pick pool smog play trick eye roller skater kind headphone disguise maybe somebody make pump best,60,0.03532618491907704,0.0014224751759800266,0.001422475142531003,0.0014224751220466075,0.0014224751102917862,0.001422475138311284,0.001422475129479172,0.276402446530852,0.3550690818676793,0.0014224752117034277,0.20970826479010699,0.04614997391446014,0.02976174049691682,0.0014224752234568354,0.0014224751788328572,0.030512605651288854,0.702155312466154,0.6372330333564085,0.13654531781658416,2.520242914979757e-05,0.9659934047815333,0.7737667082295262,obscene,0.5428571428571428
8310,the vandals,anarchy burger (hold the government),1982,pop,anarchy kill shoot raise army rabid rat beat neighbor anarchy burger hold government anarchy burger hold government anarchy shit know sick write congressman tell suck buck anarchy burger hold government anarchy burger hold government potential anarchy burgers want free order anarchy burger hold government anarchy burger hold government america stand freedom think free walk deli urinate cheese anarchy burger hold government anarchy burger hold government school naked,67,0.0020242915224984626,0.22161561237626182,0.002024291531358486,0.002024291503913445,0.002024291501038181,0.002024291539082317,0.31991404969710135,0.11887243080292514,0.14745374105703254,0.002024291649465879,0.002024291660285814,0.0020242915233362976,0.12905061086443032,0.002024291550197406,0.002024291652438173,0.002024291499537773,0.3436586158345067,0.6564623234110196,0.00047389605812857256,0.0,0.17559769167353664,0.9389370318672614,romantic,0.5428571428571428
8312,joe jackson,breaking us in two,1982,pop,feel like try feel like break break things wanna things break live feel like break say hurt break hearts beat fight nice advice hard closer try stay home stare eye maybe hour maybe right break break,36,0.0014619883327637874,0.0014619884317733276,0.040623965120281776,0.07894018999681351,0.001461988344225427,0.0014619883626231758,0.0014619883283144815,0.18862167227453586,0.0014619883479635206,0.03330138442379697,0.00146198837283551,0.0014619883784696987,0.0014619883218888769,0.14238348229305672,0.46581900945196797,0.001461988493092281,0.617675728365645,0.43781247596338735,0.32931659569939326,0.0,0.5074196207749382,0.2582350920268981,sadness,0.5428571428571428
8315,orange juice,falling and laughing,1982,pop,think naive take true want avoid contact cost fine teeth smile say build city tear say consequently dream satisfy real need heart resist thousand like maybe true fell stand lonesome learn laugh say build city tear say consequently dream satisfy real need heart resist say build city tear say fall fall fall cause want pleasure pain fall fall fall laugh cause want pleasure pain fall fall fall laugh fall laugh fall laugh,72,0.0008488964553516853,0.0008488964855329177,0.0008488964930745677,0.0008488964637859175,0.055809013549604124,0.000848896449948431,0.0008488964925293011,0.10369944971225092,0.000848896467504382,0.018654110413076734,0.20614566730654169,0.0008488964667637448,0.0008488964545619943,0.0008488965124727309,0.5295156995162632,0.024032229112492098,0.3404094010614102,0.7356100812757992,0.003784140345522436,0.00023481781376518215,0.6784830997526793,0.7917852889900063,sadness,0.5428571428571428
8316,kansas,play the game tonight,1982,pop,think happen bigger life hear remember morning light come songs play till play play game tonight tell wrong right time white spotlight play game tonight curtain open roar crowd feel finally happen come true songs play till,37,0.0015479877468412792,0.0015479877928208827,0.09008466507410873,0.18057768894964227,0.0015479876187298124,0.001547987621999224,0.0015479877165609718,0.18837053270499485,0.07072142898452888,0.3244709236020562,0.001547987714665306,0.10230798183578399,0.0015479876256176766,0.0015479876315234145,0.0015479876833600756,0.0248909268135471,0.6274233726849344,0.690946850242289,0.20281044458879977,1.6396761133603238e-06,0.23124484748557297,0.6316201266746269,music,0.5428571428571428
8318,talk talk,talk talk,1982,pop,wait wait miracles miracles bleed bleed thoughts thoughts prayers prayers adorable crisis like cake crisis crisis bleed bleed deliberate body accumulate talk like walkin like talk like talk like talk talk talk talk fuck problem solution problem solution problem solution problem problem problem problem work talk work work dead dead dead dead talk like walkin like talk like walkin like brave rain lift stone extend hand walkin talk fuck,69,0.0011198208380277684,0.3113900143111255,0.0011198208495570355,0.027579620104646912,0.0011198208301167716,0.0011198209745796077,0.001119820841548336,0.0011198209156680404,0.4808016351952312,0.0011198208381520565,0.0011198208574382694,0.0011198208812301079,0.0011198208386948726,0.14195929665045331,0.0011198208442013647,0.0011198208298952412,0.5938481533629373,0.7147911699100069,9.006033138587489e-05,0.06376518218623482,0.8289365210222588,0.8358307086267358,obscene,0.5428571428571428
8322,laurie anderson,o superman,1982,pop,superman judge superman judge home right want leave message start talk sound tone hello mother come home hello anybody home know know message come plan better ready ready come say voice say hand hand take hand hand take hand hand take hand hand take hand hand take come plan american plan america smoke nonsmoking voice say snow rain gloom night shall stay couriers swift completion appoint round cause go justice justice go force force go hold long arm hold long arm automatic arm electronic arm arm hold long arm petrochemical arm military arm electronic arm,95,0.0007112376339537211,0.0007112375789109309,0.0007112375868569111,0.10653503975007635,0.0007112375576053959,0.0007112375639519208,0.318232853787752,0.10256750032164587,0.0007112376009607952,0.15605408644526908,0.207169599585177,0.0007112375771691753,0.07513367764570564,0.0007112375584599841,0.0007112375875965155,0.0007112376160739409,0.7996317556590492,0.38340640463554065,0.9668674366138923,0.2095141700404858,0.2941055234954658,0.02399354214065544,romantic,0.5428571428571428
8323,cheap trick,if you want my love,1982,pop,want need hide throw away want need hide throw away think mystery girl special girl crazy world couldn lay eye cause lonely place know like fight hole heart heart want need hide throw away hold secrets world hypnotize word special face special voice special smile life cause lonely place know like fight hole heart heart want need hide throw away want need hide throw away want need hide throw away,70,0.0007739938252392028,0.11039161171646263,0.02713849511690448,0.0007739938165026619,0.08375077712514874,0.000773993813287281,0.0007739938428324566,0.0007739938571717348,0.0007739938321566686,0.0007739938268195026,0.0007739938358604116,0.0007739938237771593,0.0007739938174071025,0.18203890459932587,0.48686636694595187,0.0007739938098275921,0.4682118488032059,0.6704099684639642,0.02138455962305183,0.0,0.46413849958779885,0.6836738044271251,sadness,0.5428571428571428
8325,huey lewis & the news,workin for a livin,1982,pop,somedays somedays pass work forever dam dam suppose raise week know damn workin livin workin workin livin workin workin livin livin aworkin take give cause work livin complain cause need work hit feel like jerk dollar note rent check friday spend workin livin workin workin livin workin workin livin livin aworkin take give cause work livin whoa workin livin whoa take give whoa workin livin whoa whoa bartender ladies night grease monkey exjunky winner fight walk streets sell souls roll workin livin workin workin livin workin workin livin livin aworkin take give cause work livin workin livin livin aworkin take give cause work livin workin livin livin aworkin,108,0.0007518797073335849,0.0007518797684138613,0.09127210769948191,0.0007518798117055361,0.08829298934511508,0.06552857397392768,0.0007518797173148976,0.000751879738836621,0.6757642304944449,0.0007518797112375609,0.0686157820442854,0.0007518797369203556,0.0007518797100251244,0.0007518797233739453,0.0007518797575145832,0.0007518798301122177,0.5461930033575221,0.6221829090069995,0.36244915908550107,1.5789473684210528e-06,0.9783594394064303,0.7577501919979882,obscene,0.5428571428571428
8331,john waite,change,1982,pop,people talk say leave unhappy live ohohoh wish money wish fame think answer things gonna change change matter heart change look mirror take surrender heart breakin ohohoh wish money wish fame think answer things gonna change change matter heart change remember break look like mistake ohohoh wish money wish fame think answer things gonna change change matter heart change change change matter heart change matter change heart stay matter heart change matter gonna gonna change heart,76,0.0007739938099127689,0.0007739938246299474,0.41216245893237413,0.000773993818831534,0.0007739938088799893,0.0007739938163714459,0.0007739938164883682,0.15712362052138817,0.06295643148153791,0.0007739938116512819,0.0007739938286497756,0.0007739938133029808,0.0007739938502517332,0.0007739938646140721,0.2785098305626469,0.0007739938087295313,0.36965233401927866,0.6164141219906161,0.24698719577027692,0.0,0.6166529266281945,0.8488441280648604,world/life,0.5428571428571428
8337,roxy music,more than this,1982,pop,feel time know fall leave night blow free wind hopefully learn tide turn lyric commercial,15,0.003759398588735581,0.0037593985677091273,0.0037593991196134408,0.12307949480292811,0.0037593985293798912,0.0037593985057938835,0.0037593985394095038,0.0037593990227561044,0.003759398625521926,0.003759398695289567,0.003759398629122272,0.2728196146062968,0.07519451385154449,0.0037593986055709386,0.30142317584602596,0.003759399247426561,0.6393371601862884,0.7140219983078224,0.051003063256087604,0.04716599190283401,0.7640148392415499,0.666656255931116,sadness,0.5428571428571428
8338,inxs,don't change,1982,pop,stand grind fall evil direction resolution happiness things dark long change change thing change change thing lose go long hear evil directions execution bitterness message receive loud clear change change thing change change thing stand grind fall evil directions resolution happiness things dark long change change thing change change thing change change thing change change,55,0.0010964912332326066,0.27811724107526065,0.5388604431266255,0.001096491366819446,0.0010964912316662606,0.0010964912678048905,0.0010964912422773629,0.16547845541992973,0.0010964912486404362,0.0010964913212003638,0.001096491257480747,0.0010964912880530378,0.0010964912863873594,0.0010964912427158962,0.0010964913226943684,0.0010964913375467473,0.2321022419581935,0.769992051893444,0.0002520082851488807,0.4676113360323887,0.14468260511129427,0.8838802573213497,world/life,0.5428571428571428
8340,huey lewis & the news,do you believe in love,1982,pop,walk street look meet woman look hop hop feel right wonder wonder stay night come want lonely baby tell want believe believe true believe make believe feel begin grow mean know believe hand heart come wonder wonder true begin go let woman want lonely baby tell want believe believe believe true believe true believe make believe photograph change gonna believe believe believe true believe make believe girl believe believe true believe believe,72,0.05386825189268649,0.0007309941679282781,0.4936937432648802,0.0007309942525864106,0.0007309941586224675,0.0007309941580359818,0.10311881645898537,0.10693362480348012,0.0007309941736054694,0.0007309941640013677,0.0007309942704367093,0.0007309941951174399,0.0007309941681294366,0.07572890911020869,0.05957874375366991,0.02773402871396794,0.5256146431279108,0.633515370612517,0.058432789591154215,0.0,0.8165704863973618,0.6366252879969825,world/life,0.5428571428571428
8343,modern english,"i melt with you (7"" mix)",1982,pop,move forward breath make second best world crash face know mesh lace stop world melt see difference get better time stop world melt know better dream better live kind hat trap state imaginary know better pilgrimage save humans race lyric commercial,41,0.001697792882569346,0.11389682540307176,0.4071041819150062,0.001697792947747118,0.0016977928733283524,0.001697792876788443,0.0016977928838033823,0.264020796564679,0.0016977929817005558,0.0016977928735875652,0.001697792938827767,0.0016977929116866815,0.0016977928981427982,0.0016977929647322878,0.0016977929082148363,0.001697792879297715,0.4389689158453375,0.6013383585878009,0.0003885546069825372,8.572874493927126e-05,0.5805853256389119,0.641630449319338,world/life,0.5428571428571428
8345,don henley,dirty laundry,1982,pop,live even news people lose dirty laundry actor wind look good clear come whisper dirty laundry kick kick kick kick kick kick kick kick bubbleheaded bleachblonde come tell plane crash gleam interest people dirty laundry lyric commercial,37,0.0018148822194371393,0.2812690160188136,0.0018148822470143802,0.0018148820438562208,0.0018148820331750366,0.0018148820587661645,0.0018148821574783822,0.0018148821280697886,0.3964909265634363,0.0018148821698884391,0.0018148821441604482,0.13003323261214297,0.055633669520649846,0.0018148821334048786,0.0018148820800670843,0.034502993929141884,0.7563088920177624,0.7439940517396098,0.0924689683423377,0.002874493927125506,0.9608408903544929,0.779772901816353,obscene,0.5428571428571428
8352,the pointer sisters,jump (for my love),1982,pop,eye tell want feel heart beat know like hold need wrap excite feel get hotter baby go want want jump jump feel touch jump want taste kiss night jump jump jump know heart jump know arm feel jump want taste kiss night lyric commercial,44,0.029028999374863505,0.001223990234529241,0.0012239902200426153,0.0012239903052943286,0.0012239903374671626,0.0012239902110035455,0.33319331502282357,0.08112651793659385,0.001223990275456714,0.0012239902160475539,0.0012239902484858496,0.0012239902778261081,0.0012239902087597511,0.0012239904397893298,0.0012239902743035472,0.1302510411327589,0.8451207624824002,0.5604953465118068,0.16164574462424158,0.00010222672064777329,0.9196207749381697,0.697688256129721,romantic,0.5428571428571428
8354,the pointer sisters,neutron dance,1982,pop,wanna anymore stay lock door time stop away cause work hard whooooh whooooh money fall cause take heart rob blind steal brand chevrolet rent place stay whooooh whooooh hard things change hard strength draw line burnin doin neutron dance burnin doin neutron dance industry fair common people breathe filthy lord roof cave simple dream ahead heart start pump scheme hard things change hard strength draw line burnin doin neutron dance burnin doin neutron dance whooooh whooooh yeah yeah hard things change hard strength draw line burnin doin neutron dance burnin doin neutron dance know gold believe doin neutron dance burnin doin neutron dance doin neutron dance hand burnin doin neutron dance feet whooooh whooooh doin neutron dance doin neutron dance whooooh whooooh whooooh whooooh burnin hand feet burnin help burnin burnin burnin burnin,133,0.0006341154138414803,0.0006341154609834869,0.12724070449006908,0.04816680830217249,0.025905549286927475,0.0869708272533306,0.0006341154307438168,0.0006341154602509525,0.3103419362211069,0.0006341154117714929,0.0006341154457163265,0.24873007664801533,0.0006341154384029646,0.0006341154151893238,0.12633020107362075,0.0006341154114813084,0.7075706704213148,0.5794682460323564,0.03132432863888417,1.6902834008097164e-05,0.9247732893652101,0.6816717398981829,obscene,0.5428571428571428
8355,the motels,only the lonely,1982,pop,walk loneliest mile smile style kiss altogether wrong intention lie drink live think like tell lonely play hold hold know feel lonely mention time long remember know make feel good like tell lonely play lonely lonely play lonely lonely play like tell lonely play lonely lonely play,47,0.001223990217455883,0.0012239902251536352,0.035831478061249006,0.0012239903499205523,0.0012239902096346051,0.0012239902164818157,0.07398122321168393,0.1766851292011554,0.0012239902788600107,0.1646094697736679,0.03083199947367543,0.001223990218028162,0.0012239902124218899,0.12270416580318153,0.3259158353579694,0.055976806553625004,0.6360879454131919,0.48780863010537645,0.050501054719934456,0.001720647773279352,0.7052761747732892,0.31329186657280983,sadness,0.5428571428571428
8360,orange juice,rip it up,1982,pop,stir stand sultry rain hold hold start start start dumb numb heart reach arm stick like glue side hold hold choke swallow pride start start start dumb numb time feel oblige start profess things life express know act dumbdumb know scene humdrum favorite song entitle boredom start say start say start,51,0.0015479876278424536,0.00154798769268919,0.04252372080951359,0.0015479877193412394,0.0015479876228451793,0.001547987629804313,0.15687960961223135,0.18475950204731353,0.12055297388107199,0.06627872247669675,0.0015479877013262848,0.001547987682469994,0.0015479876210793074,0.0015479877663750685,0.4088816311946233,0.0015479877226076656,0.8873605545326546,0.6743071045816987,0.05341270422962272,0.00015080971659919026,0.8536685902720527,0.5465323841945815,sadness,0.5428571428571428
8362,patty smyth,the warrior,1982,pop,runaway heart betray feed hungry eye civilize primitive wild gift wanna break captivity follow stereo jungle child kill heart wild shoot wall heartache bang bang warrior warrior heart heart survive warrior warrior talk talk talk eye touch physically stay night passion take bite game feel beat hold close victory wanna tame animal style cage wild shoot wall heartache bang bang warrior warrior heart heart survive warrior warrior warrior shoot wall heartache bang bang warrior heart heart survive warrior warrior,79,0.0011961722614671697,0.3103723231909192,0.0011961722659457616,0.0011961723714828466,0.0011961722508669604,0.0011961722548836193,0.05398475151386355,0.0011961723643931132,0.05513482700228416,0.0011961722516185339,0.12391400356350941,0.0011961723189871348,0.04750961474818756,0.0011961723031208614,0.34586649353016286,0.0011961723271903186,0.5905989385898408,0.7866061585006281,0.0748986695769775,0.0,0.8000824402308326,0.9008978058173588,sadness,0.5428571428571428
8364,modern english,i melt with you,1982,pop,move forward breath make second best world crash face know mesh lace stop world melt see difference get better time stop world melt know better dream better live kind hate drop state imaginary know better pilgrimage save human race comprehend race long long lose stop world melt stop world see difference get better time stop world stop world stop world melt future open wide stop world stop world melt stop world see change get better time stop world stop world stop world melt future open wide stop world melt stop world see difference get better time stop world stop world stop world melt stop world stop world melt stop world stop world melt stop world stop world melt,118,0.0005316321131306862,0.04594605214948798,0.5865971982673117,0.0005316321596281976,0.0005316321121006998,0.0005316321136065685,0.0005316321136103778,0.0866475212070182,0.0005316321472229665,0.0005316321141384159,0.0005316321493843313,0.0005316321400396094,0.0005316321178664557,0.000531632136496616,0.0005316321263343702,0.0005316321164231906,0.5191162135817179,0.6130810450478168,0.0009779126284263338,0.0015991902834008097,0.6424154987633964,0.8108049020149578,world/life,0.5428571428571428
8366,descendents,suburban home,1982,pop,want stereotype want classify want stereotype want classify want clone want suburban home suburban home suburban home suburban home want masochistic want statistic want clone want suburban home suburban home suburban home suburban home want hippie want house like want stereotype want classify want clone want suburban home suburban home suburban home suburban home want stereotype want classify,58,0.0015948963458449047,0.0015948963608490505,0.001594896333918145,0.0015948963317384888,0.0015948963317384888,0.001594896353523241,0.0015948963317384888,0.001594896341801662,0.0015948964151012467,0.3773523005184159,0.0321442299742203,0.0015948963484398828,0.0015948963317384888,0.019530582550954186,0.0015948963395911843,0.001594896336985693,0.35340626015379617,0.6733840986590774,5.3815315075617566e-05,0.0,0.8268755152514426,0.7717646437005838,music,0.5428571428571428
8369,culture club,do you really want to hurt me,1982,pop,time realise crime steal dance inside eye real want hurt want precious kiss word burn lovers heart burn choose colour precious people tell step step want hurt lyric commercial,29,0.002105263180483558,0.002105263276240247,0.002105263373743982,0.0021052635900576373,0.002105263158988486,0.0021052631727227966,0.07507075250531031,0.0021052633828248005,0.0021052632755580447,0.002105263228946272,0.0021052631922617395,0.1387976894587891,0.04887787837452261,0.002105263189709091,0.3569757618353615,0.042780657845747874,0.7389797465612479,0.5297284824244288,0.08182638737589096,0.0,0.40849134377576257,0.3763568992344905,sadness,0.5428571428571428
8372,the pointer sisters,automatic,1982,pop,look utterly whim defenses camera look xray vision systems aground manage push lips stream absurdities word intend speak wind lock circuitry control totally automatic walk blindfold completely automatic systems automatic automatic automatic automatic madness make motor legs weak stand sadness exhilaration like robot command hand perspire shake like leaf go temperature summon doctor relief tell cure tell control totally automatic walk blindfold completely automatic systems automatic automatic automatic automatic automatic automatic automatic automatic look utterly whim defenses camera look xray vision systems aground manage push lips stream absurdities word intend speak wind lock circuitry control totally automatic walk blindfold completely automatic systems control totally automatic walk blindfold completely automatic systems control totally automatic walk blindfold completely automatic systems automatic automatic automatic automatic,122,0.0013850415785378557,0.5160794104886497,0.0013850415764255109,0.0013850415534894798,0.0013850416045685999,0.00138504157736864,0.0013850416941376185,0.0013850417013110184,0.0013850415919719726,0.0013850416986600656,0.001385041707363723,0.0013850417053348804,0.030737037584969703,0.3343428252737589,0.0013850417568759658,0.001385042226255552,0.7823026102025344,0.5008076301822935,0.1636537787688542,0.0,0.9309563066776587,0.4534363835987669,violence,0.5428571428571428
8375,descendents,tony age,1982,pop,beat fear bass player surfers year years wasn cool spit long hair spit crash fuck mohawk years form waver girlfriend surfer cool fuck anyways dosen matter suck know shit punk bunch fuck drug addict screw hate mean hate time sleep time lay sick fake hardcore fake hardcore spit urinals,49,0.0018796992601056845,0.1916821255931038,0.11078776822497878,0.11998450679917343,0.0018796992544269212,0.0018796992999234173,0.001879699302676706,0.001879699407999826,0.5493501093410101,0.0018796993225132983,0.001879699475579605,0.0018796993485974843,0.0018796992528428904,0.001879699566683247,0.0018796992918974072,0.00187969925080027,0.287338893100834,0.6387713765607773,4.4678759717630244e-06,0.02894736842105263,0.9258037922506183,0.8398348376846204,obscene,0.5428571428571428
8377,descendents,m-16,1982,pop,shoot shoot shoot gonna live american dream army life right kill save democracy rebel sight money life kill shoot better shoot shoot give thrill like real,26,0.002288329537625357,0.4017341071940193,0.2335525729733724,0.002288329820109069,0.0022883295542767174,0.002288329527553077,0.0505934436534392,0.002288329566339439,0.2350453964070906,0.0022883295221223245,0.0022883295772347704,0.002288329608039301,0.002288329520828427,0.0022883296431001456,0.00228832954060456,0.0022883296684825137,0.41622441243366193,0.6525395482398789,0.0033022121508154124,0.0,0.6929101401483923,0.8478430958003893,violence,0.5428571428571428
8380,yaz,in my room,1982,pop,father heaven hollow stand watch clock stop room lock inside kingdom come cutout magazines remind room room wall picture small earth heaven photograph take years show picture room know room earth heaven wall white night room electric light earth heaven stand watch clock lead temptation stop doors shut windows lock sound clock room deliver evil wall white night room electric light deliver evil deliver evil deliver evil,67,0.0009746588971507408,0.43242727339044507,0.000974658919236722,0.0009746589426113561,0.0009746588736463318,0.0009746588768422415,0.0009746588805688884,0.0009746589486166844,0.000974658903075078,0.0009746589597992156,0.16317146752143147,0.30686883634091,0.04895578877791981,0.0009746589210399933,0.0009746590299704296,0.0009746588721562789,0.7736380374742771,0.43932518011435007,0.2831318103733036,2.257085020242915e-05,0.45589447650453424,0.3032815439280986,violence,0.5428571428571428
8382,oingo boingo,grey matter,1982,pop,stupid young vote swallow shove throat think brain listen train inside head inside head inside head inside head lose ability think tiny little brain slip kitchen sink turn listen decide play inside head inside head inside head inside head grey matter grey matter grey matter grey matter grey matter grey matter grey matter grey matter think like like tell true think better better better stone cold dead head stupid young vote swallow shove throat turn grind bite weenie wasn good bend baby like inside head inside head inside head inside head grey matter grey matter grey matter grey matter grey matter grey matter grey matter grey matter oohgrey matter grey matter grey matter grey matter grey matter grey matter grey matter grey matter grey matter,125,0.01247842100649625,0.414006113141108,0.0006049607025007455,0.0006049606893457547,0.0006049606785022215,0.012208521026094314,0.0006049606813170468,0.5021034545970088,0.0006049607126330946,0.0006049606986175846,0.0006049606955952163,0.0006049606956468988,0.024306380879143857,0.0006049607283900321,0.0006049607194804124,0.012946886770929431,0.6739954510993178,0.6312591339127759,0.028914687665349062,0.0917004048582996,0.856760098928277,0.8888854186437053,violence,0.5428571428571428
8386,squeeze,black coffee in bed,1982,pop,stain notebook coffee page lose write tell feel tonight stain notebook ring goodbye go beat stain notebook say go friend friend lips passion coffee leave hardly contain hardly contain hurt anger pain pain know single eye eye stain notebook tonight tonight go beat stain notebook say go friend friend lips passion coffee go friend friend lips passion coffee lips passion lips kiss miss stain notebook remain leave memory late nights coffee memory late nights coffee go beat stain notebook say go go friend friend lips passion coffee go black coffee beat black black coffee stain notebook black black black coffee say black coffee go black black coffee beat black black black coffee stain notebook black coffee say black black coffee black black black coffee black coffee black black coffee black black black coffee black coffee black black coffee black black black coffee black coffee black black coffee black black black coffee,151,0.0005370569318435202,0.4985857113324807,0.0005370569452672612,0.05659375788605143,0.0005370569295086387,0.0005370569317383361,0.10124155772034532,0.1648782206667215,0.0005370569429140257,0.016240653658325704,0.0005370569553403157,0.000537056938437893,0.000537056929937905,0.0005370569379314537,0.04052374016815565,0.11549167527105425,0.5754359363153905,0.6044406840499448,0.17971805192575493,0.0,0.752679307502061,0.45944257718559367,violence,0.5428571428571428
8387,cocteau twins,wax and wane,1982,pop,carrion grow foul devil bite dirty wane devil bite dirty wane devil bite dirty wane devil bite dirty wane devil bite dirty wane lick wound devil bite dirty rattle taste wane devil bite dirty wane devil bite dirty wane devil bite dirty wane devil bite dirty wane children devil bite dirty wan laugh face devil bite dirty wane devil bite dirty wane devil bite dirty wane devil bite dirty wane devil bite dirty wane devil bite dirty wane devil bite dirty wane devil bite dirty wane,86,0.0008354218884362973,0.9686888242403388,0.0008354218938038113,0.0008354218880988075,0.0008354218880535233,0.0008354218984468927,0.0008354218908408908,0.0008354218907834809,0.0008354218963421585,0.0008354218897838232,0.0008354219006149568,0.0008354218922583088,0.017109003597254334,0.000835421893921757,0.0008354218915037136,0.0008354218880535233,0.572186721542294,0.7394303002333154,0.002177713029832359,0.09342105263157895,0.5692497938994229,0.7487409016177482,violence,0.5428571428571428
8394,elvis costello & the attractions,beyond belief,1982,pop,history repeat conceits glib reply defeat finger important issue crocodile tear pocketful tissue oily slick windup world nervous tick fashionable hovel hang die torture bone orchard battle bottle novel palace twoway look glass know sense jealousy sense smile sweetly charge insult flattery body move malice cruel callous identikit completely secrets leave discreetly california fault lock deepest vault like canal mar great barrier reef come belief hand clammy cunning suitably stun know hades laddies whistle socalled gentlemen ladies fight like thistle feel go grief appeal belief feel go grief appeal belief feel go grief appeal belief feel go grief,98,0.0015037595156993763,0.3413344979611422,0.0015037594838184746,0.0015037594319233416,0.0015037594083208688,0.0015037594058328353,0.001503759436865653,0.001503759556156044,0.0015037594829052272,0.0015037594282074696,0.15605832343074527,0.0015037594481481958,0.0015037596447473988,0.25420450520528404,0.0015037595309478707,0.2258462812503298,0.2212715260478718,0.677281234776812,0.056123550324849725,3.5222672064777327e-05,0.6753915910964551,0.7097006433033745,violence,0.5428571428571428
8396,yaz,too pieces,1982,pop,write letter face hide afraid fall wait come hours mind story remember remember letter tear lock inside heart break open wider shut eye take picture wall,26,0.0020242916253815292,0.17621427759428074,0.002024291690658403,0.0020242917116592677,0.0020242914997850863,0.0020242915001869024,0.0020242915136207684,0.0020242915795798495,0.0020242915354515534,0.2051692135281037,0.0020242915542764963,0.002024291557941762,0.0020242915085458774,0.002024291525664164,0.5862278440737202,0.0020242914991645605,0.8732806238492365,0.49926928697792466,0.13353326659966527,0.07388663967611335,0.9010717230008244,0.48947354511972735,sadness,0.5428571428571428
